ID,ISLEAF,ISSHORTTERM,PARENT_ID,CAT1,CAT2,DESCRIPTION
L10177-10222-8,1,0,0,10177,10222,Evaluation of workload and staffing levels
L10177-10222-9,1,0,0,10177,10222,Hiring of additional personnel/expertise
L10240-10241-1,1,0,0,10240,10241,Decreased interruptions/distractions
L10240-10241-10,1,0,0,10240,10241,New procedures
L10240-10241-11,1,0,0,10240,10241,Improved procedure
L10240-10241-12,1,0,0,10240,10241,Increased attention to detail
L10240-10241-13,1,0,0,10240,10241,Procedural checklist
L10240-10241-14,1,0,0,10240,10241,Custom Attribute
L10240-10241-15,1,0,0,10240,10241,"Increased oversight, supervision, or leadership"
L10240-10241-16,1,0,0,10240,10241,Improved methods of communication
L10240-10241-17,1,0,0,10240,10241,Improved communication thru team huddles or meetings
L10240-10241-18,1,0,0,10240,10241,Additional training
L10240-10241-19,1,0,0,10240,10241,Review of key processes
L10240-10241-2,1,0,0,10240,10241,Evaluation of workload and staffing levels
L10240-10241-20,1,0,0,10240,10241,Establishment of process improvement program
L10240-10241-21,1,0,0,10240,10241,Establishment of safety culture program
L10240-10241-3,1,0,0,10240,10241,Hiring of additional personnel/expertise
L10240-10241-4,1,0,0,10240,10241,New or upgraded software/machine
L10240-10241-5,1,0,0,10240,10241,Improved IT support/networking
L10240-10241-6,1,0,0,10240,10241,Improved vendor support/service
L10240-10241-7,1,0,0,10240,10241,New or improved equipment/instrumentation
L10240-10241-8,1,0,0,10240,10241,Internal/external audits with recommendations
L10240-10241-9,1,0,0,10240,10241,Creation of team to implement action plan
L10240-10262-1,1,0,0,10240,10262,Decreased interruptions/distractions
L10240-10262-10,1,0,0,10240,10262,Evaluation of workload and staffing levels
L10240-10262-11,1,0,0,10240,10262,Hiring of additional personnel/expertise
L10240-10262-12,1,0,0,10240,10262,New or upgraded software/machine
L10240-10262-13,1,0,0,10240,10262,Improved IT support/networking
L10240-10262-14,1,0,0,10240,10262,Improved vendor support/service
L10240-10262-15,1,0,0,10240,10262,New or improved equipment/instrumentation
L10240-10262-16,1,0,0,10240,10262,Internal/external audits with recommendations
L10240-10262-17,1,0,0,10240,10262,Creation of team to implement action plan
L10240-10262-18,1,0,0,10240,10262,New procedures
L10240-10262-19,1,0,0,10240,10262,Improved procedure
L10240-10262-2,1,0,0,10240,10262,Increased attention to detail
L10240-10262-20,1,0,0,10240,10262,Procedural checklist
L10240-10262-21,1,0,0,10240,10262,Custom Attribute
L10240-10262-3,1,0,0,10240,10262,"Increased oversight, supervision, or leadership"
L10240-10262-4,1,0,0,10240,10262,Improved methods of communication
L10240-10262-5,1,0,0,10240,10262,Improved communication thru team huddles or meetings
L10240-10262-6,1,0,0,10240,10262,Additional training
L10240-10262-7,1,0,0,10240,10262,Review of key processes
L10240-10262-8,1,0,0,10240,10262,Establishment of process improvement program
L10240-10262-9,1,0,0,10240,10262,Establishment of safety culture program
L10240-10272-1,1,0,0,10240,10272,Decreased interruptions/distractions
L10240-10272-10,1,0,0,10240,10272,Evaluation of workload and staffing levels
L10240-10272-11,1,0,0,10240,10272,Hiring of additional personnel/expertise
L10240-10272-12,1,0,0,10240,10272,New or upgraded software/machine
L10240-10272-13,1,0,0,10240,10272,Improved IT support/networking
L10240-10272-14,1,0,0,10240,10272,Improved vendor support/service
L10240-10272-15,1,0,0,10240,10272,New or improved equipment/instrumentation
L10240-10272-16,1,0,0,10240,10272,Internal/external audits with recommendations
L10240-10272-17,1,0,0,10240,10272,Creation of team to implement action plan
L10240-10272-18,1,0,0,10240,10272,New procedures
L10240-10272-19,1,0,0,10240,10272,Improved procedure
L10240-10272-2,1,0,0,10240,10272,Increased attention to detail
L10240-10272-20,1,0,0,10240,10272,Procedural checklist
L10240-10272-21,1,0,0,10240,10272,Custom Attribute
L10240-10272-3,1,0,0,10240,10272,"Increased oversight, supervision, or leadership"
L10240-10272-4,1,0,0,10240,10272,Improved methods of communication
L10240-10272-5,1,0,0,10240,10272,Improved communication thru team huddles or meetings
L10240-10272-6,1,0,0,10240,10272,Additional training
L10240-10272-7,1,0,0,10240,10272,Review of key processes
L10240-10272-8,1,0,0,10240,10272,Establishment of process improvement program
L10240-10272-9,1,0,0,10240,10272,Establishment of safety culture program
L10240-11837-1,1,0,0,10240,11837,Decreased interruptions/distractions
L10240-11837-10,1,0,0,10240,11837,Evaluation of workload and staffing levels
L10240-11837-11,1,0,0,10240,11837,Hiring of additional personnel/expertise
L10240-11837-12,1,0,0,10240,11837,New or upgraded software/machine
L10240-11837-13,1,0,0,10240,11837,Improved IT support/networking
L10240-11837-14,1,0,0,10240,11837,Improved vendor support/service
L10240-11837-15,1,0,0,10240,11837,New or improved equipment/instrumentation
L10240-11837-16,1,0,0,10240,11837,Internal/external audits with recommendations
L10240-11837-17,1,0,0,10240,11837,Creation of team to implement action plan
L10240-11837-18,1,0,0,10240,11837,New procedures
L10240-11837-19,1,0,0,10240,11837,Improved procedure
L10240-11837-2,1,0,0,10240,11837,Increased attention to detail
L10240-11837-20,1,0,0,10240,11837,Procedural checklist
L10240-11837-21,1,0,0,10240,11837,Custom Attribute
L10240-11837-3,1,0,0,10240,11837,"Increased oversight, supervision, or leadership"
L10240-11837-4,1,0,0,10240,11837,Improved methods of communication
L10240-11837-5,1,0,0,10240,11837,Improved communication thru team huddles or meetings
L10240-11837-6,1,0,0,10240,11837,Additional training
L10240-11837-7,1,0,0,10240,11837,Review of key processes
L10240-11837-8,1,0,0,10240,11837,Establishment of process improvement program
L10240-11837-9,1,0,0,10240,11837,Establishment of safety culture program
L10240-11939-1,1,0,0,10240,11939,Decreased interruptions/distractions
L10240-11939-10,1,0,0,10240,11939,Evaluation of workload and staffing levels
L10240-11939-11,1,0,0,10240,11939,Hiring of additional personnel/expertise
L10240-11939-12,1,0,0,10240,11939,New or upgraded software/machine
L10240-11939-13,1,0,0,10240,11939,Improved IT support/networking
L10240-11939-14,1,0,0,10240,11939,Improved vendor support/service
L10240-11939-15,1,0,0,10240,11939,New or improved equipment/instrumentation
L10240-11939-16,1,0,0,10240,11939,Internal/external audits with recommendations
L10240-11939-17,1,0,0,10240,11939,Creation of team to implement action plan
L10240-11939-18,1,0,0,10240,11939,New procedures
L10240-11939-19,1,0,0,10240,11939,Improved procedure
L10240-11939-2,1,0,0,10240,11939,Increased attention to detail
L10240-11939-20,1,0,0,10240,11939,Procedural checklist
L10240-11939-21,1,0,0,10240,11939,Custom Attribute
L10240-11939-3,1,0,0,10240,11939,"Increased oversight, supervision, or leadership"
L10240-11939-4,1,0,0,10240,11939,Improved methods of communication
L10240-11939-5,1,0,0,10240,11939,Improved communication thru team huddles or meetings
L10240-11939-6,1,0,0,10240,11939,Additional training
L10240-11939-7,1,0,0,10240,11939,Review of key processes
L10240-11939-8,1,0,0,10240,11939,Establishment of process improvement program
L10240-11939-9,1,0,0,10240,11939,Establishment of safety culture program
L10240-11940-1,1,0,0,10240,11940,Decreased interruptions/distractions
L10240-11940-10,1,0,0,10240,11940,Evaluation of workload and staffing levels
L10240-11940-11,1,0,0,10240,11940,Hiring of additional personnel/expertise
L10240-11940-12,1,0,0,10240,11940,New or upgraded software/machine
L10240-11940-13,1,0,0,10240,11940,Improved IT support/networking
L10240-11940-14,1,0,0,10240,11940,Improved vendor support/service
L10240-11940-15,1,0,0,10240,11940,New or improved equipment/instrumentation
L10240-11940-16,1,0,0,10240,11940,Internal/external audits with recommendations
L10240-11940-17,1,0,0,10240,11940,Creation of team to implement action plan
L10240-11940-18,1,0,0,10240,11940,New procedures
L10240-11940-19,1,0,0,10240,11940,Improved procedure
L10240-11940-2,1,0,0,10240,11940,Increased attention to detail
L10240-11940-20,1,0,0,10240,11940,Procedural checklist
L10240-11940-21,1,0,0,10240,11940,Custom Attribute
L10240-11940-3,1,0,0,10240,11940,"Increased oversight, supervision, or leadership"
L10240-11940-4,1,0,0,10240,11940,Improved methods of communication
L10240-11940-5,1,0,0,10240,11940,Improved communication thru team huddles or meetings
L10240-11940-6,1,0,0,10240,11940,Additional training
L10240-11940-7,1,0,0,10240,11940,Review of key processes
L10240-11940-8,1,0,0,10240,11940,Establishment of process improvement program
L10240-11940-9,1,0,0,10240,11940,Establishment of safety culture program
L10240-11941-1,1,0,0,10240,11941,Decreased interruptions/distractions
L10240-11941-10,1,0,0,10240,11941,Additional training
L10240-11941-11,1,0,0,10240,11941,Review of key processes
L10240-11941-12,1,0,0,10240,11941,Evaluation of workload and staffing levels
L10240-11941-13,1,0,0,10240,11941,Establishment of process improvement program
L10240-11941-14,1,0,0,10240,11941,Establishment of safety culture program
L10240-11941-15,1,0,0,10240,11941,Hiring of additional personnel/expertise
L10240-11941-16,1,0,0,10240,11941,New or upgraded software/machine
L10240-11941-17,1,0,0,10240,11941,Improved IT support/networking
L10240-11941-18,1,0,0,10240,11941,Improved vendor support/service
L10240-11941-19,1,0,0,10240,11941,New or improved equipment/instrumentation
L10240-11941-2,1,0,0,10240,11941,New procedures
L10240-11941-20,1,0,0,10240,11941,Internal/external audits with recommendations
L10240-11941-21,1,0,0,10240,11941,Creation of team to implement action plan
L10240-11941-3,1,0,0,10240,11941,Improved procedure
L10240-11941-4,1,0,0,10240,11941,Increased attention to detail
L10240-11941-5,1,0,0,10240,11941,Procedural checklist
L10240-11941-6,1,0,0,10240,11941,Custom Attribute
L10240-11941-7,1,0,0,10240,11941,"Increased oversight, supervision, or leadership"
L10240-11941-8,1,0,0,10240,11941,Improved methods of communication
L10240-11941-9,1,0,0,10240,11941,Improved communication thru team huddles or meetings
L10282-10283-1,1,0,0,10282,10283,Decreased interruptions/distractions
L10282-10283-10,1,0,0,10282,10283,New procedures
L10282-10283-11,1,0,0,10282,10283,Improved procedure
L10282-10283-12,1,0,0,10282,10283,Increased attention to detail
L10282-10283-13,1,0,0,10282,10283,Procedural checklist
L10282-10283-14,1,0,0,10282,10283,Custom Attribute
L10282-10283-15,1,0,0,10282,10283,"Increased oversight, supervision, or leadership"
L10282-10283-16,1,0,0,10282,10283,Improved methods of communication
L10282-10283-17,1,0,0,10282,10283,Improved communication thru team huddles or meetings
L10282-10283-18,1,0,0,10282,10283,Additional training
L10282-10283-19,1,0,0,10282,10283,Review of key processes
L10282-10283-2,1,0,0,10282,10283,Evaluation of workload and staffing levels
L10282-10283-20,1,0,0,10282,10283,Establishment of process improvement program
L10282-10283-21,1,0,0,10282,10283,Establishment of safety culture program
L10282-10283-3,1,0,0,10282,10283,Hiring of additional personnel/expertise
L10282-10283-4,1,0,0,10282,10283,New or upgraded software/machine
L10282-10283-5,1,0,0,10282,10283,Improved IT support/networking
L10282-10283-6,1,0,0,10282,10283,Improved vendor support/service
L10282-10283-7,1,0,0,10282,10283,New or improved equipment/instrumentation
L10282-10283-8,1,0,0,10282,10283,Internal/external audits with recommendations
L10282-10283-9,1,0,0,10282,10283,Creation of team to implement action plan
L10307-10308-1,1,0,0,10307,10308,Decreased interruptions/distractions
L10307-10308-10,1,0,0,10307,10308,New procedures
L10307-10308-11,1,0,0,10307,10308,Improved procedure
L10307-10308-12,1,0,0,10307,10308,Increased attention to detail
L10307-10308-13,1,0,0,10307,10308,Procedural checklist
L10307-10308-14,1,0,0,10307,10308,Custom Attribute
L10307-10308-15,1,0,0,10307,10308,"Increased oversight, supervision, or leadership"
L10307-10308-16,1,0,0,10307,10308,Improved methods of communication
L10307-10308-17,1,0,0,10307,10308,Improved communication thru team huddles or meetings
L10307-10308-18,1,0,0,10307,10308,Additional training
L10307-10308-19,1,0,0,10307,10308,Review of key processes
L10307-10308-2,1,0,0,10307,10308,Evaluation of workload and staffing levels
L10307-10308-20,1,0,0,10307,10308,Establishment of process improvement program
L10307-10308-21,1,0,0,10307,10308,Establishment of safety culture program
L10307-10308-3,1,0,0,10307,10308,Hiring of additional personnel/expertise
L10307-10308-4,1,0,0,10307,10308,New or upgraded software/machine
L10307-10308-5,1,0,0,10307,10308,Improved IT support/networking
L10307-10308-6,1,0,0,10307,10308,Improved vendor support/service
L10307-10308-7,1,0,0,10307,10308,New or improved equipment/instrumentation
L10307-10308-8,1,0,0,10307,10308,Internal/external audits with recommendations
L10307-10308-9,1,0,0,10307,10308,Creation of team to implement action plan
L10307-10331-1,1,0,0,10307,10331,Decreased interruptions/distractions
L10307-10331-10,1,0,0,10307,10331,Evaluation of workload and staffing levels
L10307-10331-11,1,0,0,10307,10331,Hiring of additional personnel/expertise
L10307-10331-12,1,0,0,10307,10331,New or upgraded software/machine
L10307-10331-13,1,0,0,10307,10331,Improved IT support/networking
L10307-10331-14,1,0,0,10307,10331,Improved vendor support/service
L10307-10331-15,1,0,0,10307,10331,New or improved equipment/instrumentation
L10307-10331-16,1,0,0,10307,10331,Internal/external audits with recommendations
L10307-10331-17,1,0,0,10307,10331,Creation of team to implement action plan
L10307-10331-18,1,0,0,10307,10331,New procedures
L10307-10331-19,1,0,0,10307,10331,Improved procedure
L10307-10331-2,1,0,0,10307,10331,Increased attention to detail
L10307-10331-20,1,0,0,10307,10331,Procedural checklist
L10307-10331-21,1,0,0,10307,10331,Custom Attribute
L10307-10331-3,1,0,0,10307,10331,"Increased oversight, supervision, or leadership"
L10307-10331-4,1,0,0,10307,10331,Improved methods of communication
L10307-10331-5,1,0,0,10307,10331,Improved communication thru team huddles or meetings
L10307-10331-6,1,0,0,10307,10331,Additional training
L10307-10331-7,1,0,0,10307,10331,Review of key processes
L10307-10331-8,1,0,0,10307,10331,Establishment of process improvement program
L10307-10331-9,1,0,0,10307,10331,Establishment of safety culture program
L10357-10358-1,1,0,0,10357,10358,Decreased interruptions/distractions
L10357-10358-10,1,0,0,10357,10358,Additional training
L10357-10358-11,1,0,0,10357,10358,Review of key processes
L10357-10358-12,1,0,0,10357,10358,Evaluation of workload and staffing levels
L10357-10358-13,1,0,0,10357,10358,Establishment of process improvement program
L10357-10358-14,1,0,0,10357,10358,Establishment of safety culture program
L10357-10358-15,1,0,0,10357,10358,Hiring of additional personnel/expertise
L10357-10358-16,1,0,0,10357,10358,New or upgraded software/machine
L10357-10358-17,1,0,0,10357,10358,Improved IT support/networking
L10357-10358-18,1,0,0,10357,10358,Improved vendor support/service
L10357-10358-19,1,0,0,10357,10358,New or improved equipment/instrumentation
L10357-10358-2,1,0,0,10357,10358,New procedures
L10357-10358-20,1,0,0,10357,10358,Internal/external audits with recommendations
L10357-10358-21,1,0,0,10357,10358,Creation of team to implement action plan
